name,category,type,district,wgs_lng,wgs_lat,weight
崔家店社区居委会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,成华区,104.135146,30.672357,2
成都理工大学商学院院团委,government,政府机构及社会团体;社会团体;共青团,成华区,104.14339,30.672937,1
共青团成都理工大学委员会,government,政府机构及社会团体;社会团体;共青团,成华区,104.143136,30.677682,1
成南高速公路一大队,government,政府机构及社会团体;交通车辆管理;交通管理机构,成华区,104.144358,30.670865,3
成都理工大学地球物理学院团委学生会办公室,government,政府机构及社会团体;社会团体;共青团,成华区,104.145935,30.673543,1
丛树社区居委会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,成华区,104.163518,30.678712,3
万家湾村警务室,government,政府机构及社会团体;公检法机构;社会治安机构,青羊区,103.965616,30.668206,5
苏坡桥派出所(培风东街),government,政府机构及社会团体;公检法机构;公安警察,青羊区,103.977714,30.668041,1
青羊区苏坡街道培风路社区居民委员会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,青羊区,103.974896,30.668958,1
东坡街道办事处,government,政府机构及社会团体;政府机关;乡镇级政府及事业单位,青羊区,103.987717,30.667805,6
万寿桥村村委会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,武侯区,103.984535,30.660795,14
光华街道办事处,government,政府机构及社会团体;政府机关;乡镇级政府及事业单位,青羊区,103.997711,30.667584,3
青羊区文体旅局,government,政府机构及社会团体;政府机关;区县级政府及事业单位,青羊区,103.995164,30.668828,6
四川戎威安检指挥中心,government,政府机构及社会团体;政府机关;区县级政府及事业单位,青羊区,104.00234,30.668514,2
东坡路社区居委会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,青羊区,103.994137,30.661415,1
东坡路社区居民议事会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,青羊区,103.994335,30.666143,3
青羊分局出入境管理大队,government,政府机构及社会团体;公检法机构;公安警察,青羊区,104.00638,30.662368,4
成都市征地事务中心,government,政府机构及社会团体;政府机关;地市级政府及事业单位,青羊区,104.012358,30.663938,4
四川银鑫汽车综合性能检测站,government,政府机构及社会团体;交通车辆管理;验车场,青羊区,104.010559,30.666171,1
四川省气象局,government,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,青羊区,104.016452,30.664524,5
四川省煤田地质局,government,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,青羊区,104.021443,30.66553,6
拉萨市公安局驻成都工作站,government,政府机构及社会团体;公检法机构;公安警察,青羊区,104.01387,30.662398,1
浣花社区居委会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,青羊区,104.018879,30.661303,2
青羊区光华街道财大社区残疾人协会,government,政府机构及社会团体;社会团体;残联,青羊区,104.01769,30.669183,1
光华食药监所,government,政府机构及社会团体;政府机关;乡镇级政府及事业单位,青羊区,104.026481,30.668114,4
四川省涉外建设项目国家安全事项审查办公室,government,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,青羊区,104.024297,30.664984,1
府南食药监所,government,政府机构及社会团体;政府机关;乡镇级政府及事业单位,青羊区,104.028556,30.667802,12
成都市体操运动管理中心,government,政府机构及社会团体;政府机关;地市级政府及事业单位,青羊区,104.032678,30.660566,1
青羊区治理投资软环境监测点,government,政府机构及社会团体;政府机关;区县级政府及事业单位,青羊区,104.030395,30.66537,1
四川省国家级古籍修复中心分中心,government,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,青羊区,104.023822,30.662915,1
光华派出所青华警务室,government,政府机构及社会团体;公检法机构;公安警察,青羊区,104.024371,30.66904,3
草堂路社区居委会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,青羊区,104.032098,30.662533,5
青羊区国家税务局税源管理三科,government,政府机构及社会团体;工商税务机构;国税机关,青羊区,104.026287,30.666455,1
草堂街道办事处,government,政府机构及社会团体;政府机关;乡镇级政府及事业单位,青羊区,104.039249,30.660167,4
草堂派出所,government,政府机构及社会团体;公检法机构;公安警察,青羊区,104.037442,30.661645,6
青羊国土办证大厅,government,政府机构及社会团体;政府机关;区县级政府及事业单位,青羊区,104.034785,30.667942,3
成都市文物保护地,government,政府机构及社会团体;政府机关;地市级政府及事业单位,青羊区,104.038373,30.665746,5
四川省交通宣传中心,government,政府机构及社会团体;交通车辆管理;交通管理机构,青羊区,104.038125,30.663843,1
GH贺麟教育基金会,government,政府机构及社会团体;社会团体;慈善机构,青羊区,104.037568,30.668647,1
草堂派出所草堂路警务室,government,政府机构及社会团体;公检法机构;社会治安机构,青羊区,104.033861,30.661692,2
成都司法局,government,政府机构及社会团体;公检法机构;公检法机关,青羊区,104.050068,30.664054,4
汪家拐街道办事处,government,政府机构及社会团体;政府机关;乡镇级政府及事业单位,青羊区,104.052766,30.662294,8
海禄客成都联络处,government,政府机构及社会团体;政府机关;政府机关相关,金牛区,104.044484,30.667878,4
少城社区居委会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,青羊区,104.049234,30.661814,6
成都军区房地产管理局,government,政府机构及社会团体;政府机关;区县级政府及事业单位,青羊区,104.046786,30.663845,1
中国水电十局,government,政府机构及社会团体;政府机关;国家级机关及事业单位|公司企业;公司;公司,金牛区,104.043831,30.665908,1
